age,revenu_mensuel,statut_marital,nombre_experiences_precedentes,annees_dans_l_entreprise,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,augementation_salaire_precedente,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,genre_m,heure_supplementaires_oui,domaine_etude_entrepreunariat,domaine_etude_infra & cloud,domaine_etude_marketing,domaine_etude_ressources humaines,domaine_etude_transformation digitale,poste_departement_cadre commercial_commercial,poste_departement_consultant_consulting,poste_departement_directeur technique_consulting,poste_departement_manager_consulting,poste_departement_représentant commercial_commercial,poste_departement_ressources humaines_ressources humaines,poste_departement_senior manager_commercial,poste_departement_senior manager_consulting,poste_departement_senior manager_ressources humaines,poste_departement_tech lead_consulting
34,9725,2,0,15,2,4,4,4,2,0.11,1,2,1,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
59,11904,1,3,6,2,3,4,3,1,0.14,1,1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,2177,0,1,6,2,3,2,1,3,0.16,0,3,24,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
53,7525,1,2,15,3,2,2,1,3,0.12,1,2,2,3,2,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
36,4834,2,7,1,1,3,3,2,2,0.14,1,3,15,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,2042,1,6,3,1,3,1,2,3,0.14,1,2,2,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2220,1,1,1,3,3,3,4,3,0.19,1,2,10,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28,1052,1,1,1,4,3,2,2,3,0.22,0,5,10,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
38,2821,1,3,2,3,3,3,1,3,0.16,1,2,3,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,19237,1,2,8,2,3,3,4,2,0.11,1,2,2,4,1,7,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
37,4107,0,3,4,4,3,2,1,2,0.15,0,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,8396,1,1,7,3,3,1,2,2,0.14,1,3,26,3,1,7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26,2007,2,1,5,1,2,3,3,3,0.13,2,5,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46,19627,2,9,2,4,3,4,4,3,0.17,2,0,1,4,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
54,10686,1,6,9,3,2,3,2,3,0.11,1,4,2,4,1,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56,2942,1,2,5,1,3,3,2,3,0.19,1,4,9,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36,8858,0,0,14,4,2,4,2,2,0.11,0,2,12,5,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
55,16756,0,7,9,3,2,1,2,4,0.15,0,3,2,1,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
43,10798,2,5,1,3,2,4,3,3,0.13,1,5,25,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20,2323,0,1,2,4,3,4,2,3,0.14,0,3,9,3,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21,1416,0,1,1,3,2,1,1,2,0.13,0,6,10,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
46,4615,2,8,16,4,2,1,1,3,0.23,3,2,8,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2461,1,9,10,1,3,3,3,4,0.12,3,2,4,4,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,8722,0,1,10,2,2,1,1,2,0.12,0,2,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,3955,1,1,5,1,2,1,1,3,0.16,2,2,1,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
30,9957,1,0,6,3,3,1,3,2,0.15,1,1,20,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,3376,1,1,10,2,4,3,3,3,0.13,0,3,7,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,8823,1,0,19,3,2,3,1,2,0.18,1,4,17,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40,10322,1,4,11,1,3,4,4,3,0.2,1,6,20,4,1,11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,4621,1,1,3,1,1,3,4,3,0.19,3,4,8,5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
55,10976,1,3,3,4,3,2,2,3,0.18,1,4,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28,3660,0,3,8,3,3,3,4,4,0.13,0,4,10,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,10482,1,9,20,2,2,1,4,3,0.14,1,1,1,2,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
33,7119,2,4,3,4,2,4,3,3,0.15,1,2,5,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35,9582,0,0,8,4,3,1,1,3,0.22,0,2,4,3,1,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,4508,0,1,13,1,2,3,2,3,0.22,0,4,29,4,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,2207,2,1,4,1,3,3,4,2,0.16,1,5,15,2,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
34,7756,0,0,6,1,3,4,3,2,0.17,0,1,3,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
37,6694,2,2,1,4,2,4,3,3,0.14,3,5,10,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25,3691,1,1,7,4,3,4,2,4,0.15,1,3,4,1,1,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,2377,2,1,1,1,3,3,3,2,0.2,1,0,21,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
33,2313,0,4,2,1,2,2,2,3,0.2,0,0,25,3,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42,17665,1,0,22,4,3,1,4,3,0.17,1,3,2,2,1,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
28,2596,2,1,1,1,2,2,1,3,0.15,2,2,1,3,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
50,4728,0,3,0,4,3,3,4,3,0.14,0,4,1,4,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,4302,1,0,3,4,3,2,3,3,0.17,1,3,7,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
34,2979,1,3,0,3,2,4,4,3,0.17,3,2,3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,16885,0,2,5,1,4,4,3,2,0.22,0,3,1,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
45,5593,1,1,15,2,2,3,4,3,0.13,1,2,9,4,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52,10445,0,7,8,2,3,2,4,3,0.19,0,4,7,4,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
38,8740,2,0,8,3,2,3,2,3,0.14,2,2,10,4,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
29,2514,2,4,7,3,3,4,1,3,0.22,1,1,28,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,7655,2,0,9,4,3,2,2,2,0.17,3,3,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46,17465,1,3,12,1,3,3,4,3,0.12,1,3,3,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,7351,0,7,1,4,3,2,3,3,0.16,0,2,2,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
43,10820,1,8,8,3,3,1,3,3,0.11,1,1,27,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
39,12169,2,7,18,1,3,4,4,3,0.11,3,4,2,3,2,11,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40,19626,0,1,20,3,2,3,1,4,0.14,0,2,14,3,1,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21,2070,0,1,2,4,2,2,3,4,0.11,0,6,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,6782,0,9,5,3,3,2,3,2,0.15,0,2,9,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
36,7779,0,2,11,1,3,4,1,3,0.2,0,0,18,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2791,1,0,2,3,4,4,1,3,0.12,1,4,20,3,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28,3201,1,0,5,1,2,2,1,1,0.17,0,2,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4968,2,1,5,4,3,4,4,3,0.11,1,3,11,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49,13120,1,6,9,4,2,2,2,3,0.17,1,3,8,4,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,4033,0,2,3,4,3,3,4,2,0.11,0,3,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29,3291,2,0,7,4,3,2,4,2,0.14,2,2,10,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,4272,0,4,1,2,1,4,1,3,0.19,0,3,29,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29,5056,1,1,10,2,2,4,3,2,0.15,1,2,8,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38,2844,1,1,7,3,4,3,4,4,0.13,1,2,1,3,1,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28,2703,2,1,3,3,2,3,4,3,0.14,1,2,6,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1904,0,1,0,3,3,3,4,3,0.12,0,0,8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
33,8224,0,0,5,1,3,1,1,3,0.17,0,3,9,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41,4766,1,3,1,2,3,4,1,3,0.11,1,4,12,4,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31,2610,1,1,2,3,3,3,3,2,0.12,1,5,15,3,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
37,5731,2,7,6,3,2,4,3,3,0.13,2,2,25,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,2539,1,1,4,4,2,3,3,3,0.13,1,0,6,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,5714,1,1,6,2,3,3,1,2,0.2,0,3,9,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
35,4323,0,1,5,3,3,3,2,1,0.17,0,2,8,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,7336,1,1,11,4,2,1,1,1,0.13,1,3,23,1,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
40,13499,0,9,18,2,3,3,3,2,0.17,0,3,9,4,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
42,13758,0,0,21,3,3,1,2,2,0.12,0,2,12,3,2,13,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
42,5155,0,7,6,2,3,1,4,4,0.13,0,3,4,4,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
35,2258,1,6,8,4,2,3,2,3,0.12,1,2,1,4,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
24,3597,0,8,4,4,3,2,4,3,0.22,0,2,24,3,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
28,2515,1,1,1,3,3,4,4,2,0.11,0,4,12,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26,4420,1,1,8,1,4,4,2,3,0.22,1,2,3,4,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
30,6578,1,1,10,3,2,3,1,3,0.18,1,3,10,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
40,4422,1,3,1,3,2,4,4,1,0.13,1,3,26,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,10274,2,2,7,3,2,2,2,4,0.18,1,2,2,3,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,5343,0,0,13,4,2,1,3,3,0.2,0,3,1,3,2,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
35,2376,1,1,2,4,2,4,2,4,0.13,1,2,4,4,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,5346,0,8,4,1,1,3,2,2,0.13,0,2,9,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32,2827,2,1,1,3,3,1,3,3,0.12,3,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
56,19943,2,4,5,4,3,1,4,3,0.13,1,2,4,4,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,3131,1,1,10,2,3,4,1,3,0.13,1,5,6,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
19,2552,0,1,1,3,3,1,3,3,0.25,0,4,9,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4477,1,4,3,1,3,3,3,2,0.19,1,2,7,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37,6474,1,1,14,4,2,4,2,2,0.13,1,2,1,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20,3033,0,1,2,1,2,3,1,2,0.12,0,2,3,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
44,2936,0,1,6,3,3,3,3,3,0.11,0,4,10,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,18606,2,3,7,4,3,3,2,3,0.18,1,6,7,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
29,2168,1,0,5,2,1,4,1,2,0.18,1,2,15,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2853,1,0,0,3,2,4,2,3,0.11,1,5,3,4,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,17048,1,8,26,3,3,1,1,3,0.23,0,2,2,3,1,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,2290,0,2,0,4,1,3,4,3,0.13,0,3,17,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3600,1,1,5,2,3,3,4,3,0.13,1,2,2,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
41,2107,2,6,1,1,2,1,1,1,0.17,1,2,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,4115,2,8,4,3,3,1,3,3,0.19,3,3,29,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
40,4327,1,5,0,2,3,2,4,3,0.12,3,2,2,4,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
50,17856,1,2,2,4,3,1,3,3,0.22,1,3,2,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
28,3196,1,1,6,4,2,1,3,3,0.12,3,2,19,4,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
46,19081,1,5,4,4,3,2,1,3,0.11,1,2,15,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
35,8966,1,3,7,3,3,1,4,3,0.15,3,2,17,4,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
24,2210,1,1,1,4,3,2,1,1,0.13,1,3,17,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33,4539,1,1,10,2,3,3,1,2,0.12,1,3,25,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
36,2741,2,1,7,3,1,3,3,3,0.14,1,4,6,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
30,3491,2,1,10,3,3,3,1,2,0.13,3,4,7,4,1,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
44,4541,0,1,20,4,3,4,2,3,0.25,0,3,29,4,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2678,0,1,2,3,4,4,4,3,0.17,0,2,21,3,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
46,7379,2,2,6,4,3,4,3,2,0.11,1,3,2,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,6272,1,7,4,4,4,1,1,4,0.16,1,3,2,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
60,5220,2,0,11,2,4,4,2,3,0.18,1,3,7,4,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32,2743,1,1,2,3,2,2,3,3,0.2,1,2,13,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,4998,0,4,8,4,3,3,4,3,0.14,0,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,10252,2,2,7,3,1,1,3,3,0.21,1,2,1,3,1,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2781,1,0,14,1,3,4,2,3,0.13,1,5,9,3,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40,6852,2,7,5,2,2,2,2,4,0.12,1,2,10,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,4950,0,0,4,3,3,4,2,3,0.14,0,4,10,4,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30,3579,1,0,11,4,3,2,1,3,0.21,1,2,1,3,1,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42,13191,1,3,1,1,3,1,3,3,0.17,0,6,26,5,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
35,10377,1,4,13,3,2,4,2,2,0.11,1,6,8,2,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27,2235,1,1,9,1,3,1,4,2,0.14,2,3,14,3,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,10502,2,7,5,4,3,3,1,1,0.17,1,2,1,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2011,1,1,10,1,4,4,4,3,0.13,1,5,2,1,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1859,0,1,1,1,2,2,2,4,0.25,0,2,10,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,3760,2,1,3,1,3,4,1,3,0.15,3,5,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,17779,1,3,10,4,3,4,1,3,0.14,0,2,3,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
31,6833,1,1,6,3,3,1,4,2,0.12,0,2,11,2,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
31,6812,0,1,10,3,2,1,2,3,0.19,0,2,24,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
59,5171,0,5,6,3,2,4,4,3,0.17,0,2,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
43,19740,1,3,8,3,1,4,2,3,0.14,1,2,3,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
49,18711,1,2,1,1,2,3,3,4,0.13,1,2,4,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36,3692,1,1,11,3,3,2,3,2,0.12,0,2,3,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2559,0,5,1,4,4,2,3,2,0.11,0,4,2,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,2517,2,1,5,1,3,3,2,3,0.11,3,2,4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,6623,2,1,6,3,3,4,2,3,0.11,2,2,7,3,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
48,18265,0,6,1,4,2,4,3,4,0.12,0,3,1,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
29,16124,2,3,7,4,2,4,2,2,0.14,2,2,1,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34,2585,1,0,1,3,4,3,4,2,0.17,0,5,20,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,18213,1,7,22,2,3,2,3,3,0.11,1,5,5,3,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33,8380,2,0,9,4,4,3,4,3,0.14,2,3,10,5,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19,2994,0,1,1,2,4,4,4,3,0.12,0,2,25,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1223,1,1,1,4,3,3,4,3,0.22,1,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1118,0,1,1,3,1,4,4,3,0.14,0,4,24,1,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26,2875,0,1,8,3,3,4,2,2,0.2,0,2,4,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,18824,0,2,24,1,1,2,1,3,0.16,0,2,2,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55,13577,2,1,33,4,2,2,4,3,0.15,1,3,8,1,0,15,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21,2625,0,1,2,1,2,3,3,1,0.2,0,2,10,2,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
46,18789,1,2,11,4,2,2,3,3,0.14,1,2,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,4538,0,0,3,3,3,1,4,3,0.12,0,3,2,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
51,19847,2,4,29,4,3,2,1,2,0.24,1,5,9,3,2,11,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
59,10512,0,6,9,4,3,4,4,2,0.12,0,6,18,4,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,4444,2,4,11,3,3,2,3,4,0.13,2,2,19,3,2,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
28,2154,0,0,4,4,3,3,3,2,0.11,0,2,1,4,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
44,19190,2,1,25,3,4,1,4,2,0.14,2,4,4,2,1,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34,4490,1,4,10,3,2,2,4,4,0.11,2,5,11,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
35,3506,1,0,3,3,3,3,4,3,0.14,0,3,6,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2372,1,6,1,2,4,2,4,3,0.16,0,2,7,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,10231,0,3,21,4,2,4,4,4,0.14,0,3,4,4,1,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
36,5410,0,9,16,3,3,2,4,3,0.11,0,2,2,4,1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44,7978,1,1,10,1,3,4,4,3,0.11,1,2,15,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
28,3867,1,1,2,4,2,4,2,3,0.12,1,2,2,3,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
51,2838,0,0,7,2,2,3,2,2,0.14,0,6,6,2,2,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
30,4695,0,7,8,3,3,3,3,3,0.18,0,3,9,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29,3339,2,3,7,2,3,3,1,3,0.13,2,2,7,3,1,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,2080,0,2,3,4,3,1,2,2,0.11,0,2,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2096,0,1,2,4,3,2,4,2,0.18,0,3,1,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,6209,1,1,10,3,4,4,3,4,0.15,2,4,8,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
45,18061,0,3,0,2,3,2,3,3,0.22,0,4,25,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39,17123,2,6,19,3,2,2,4,3,0.13,2,4,13,4,1,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
58,2372,2,1,2,1,3,3,4,3,0.12,2,3,23,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4883,1,1,10,4,3,3,1,3,0.18,1,3,7,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
39,3904,0,0,5,3,3,1,1,3,0.13,0,2,23,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,4627,1,0,9,1,2,4,1,3,0.12,1,6,6,3,1,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,7094,1,3,7,4,3,3,1,3,0.12,0,0,10,4,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,3423,0,6,7,4,3,1,3,4,0.12,0,3,1,2,1,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
28,6674,1,0,9,3,1,4,1,3,0.11,3,6,1,3,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50,16880,1,4,3,4,3,1,2,3,0.11,0,2,28,3,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40,9094,0,2,5,4,2,2,3,3,0.12,0,2,25,4,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
52,8446,0,9,8,2,3,2,3,2,0.19,0,2,5,3,1,7,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
